id,cine_id,numero,capacidad,tipo_sala
13138,1463,7,160,2D
13139,1463,8,180,2D
13140,1463,9,80,2D
13141,1464,1,80,2D
13142,1464,2,140,IMAX
13143,1464,3,180,2D
13144,1464,4,140,3D
13145,1464,5,140,2D
13146,1464,6,80,3D
13147,1464,7,160,2D
13148,1464,8,100,2D
13149,1464,9,140,2D
13150,1464,10,100,3D
13151,1464,11,160,2D
13152,1465,1,160,2D
13153,1465,2,100,XD
13154,1465,3,120,2D
13155,1465,4,120,2D
13156,1465,5,180,2D
13157,1465,6,180,2D
13158,1465,7,160,IMAX
13159,1465,8,80,IMAX
13160,1465,9,180,2D
13161,1465,10,160,2D
13162,1465,11,80,2D
13163,1466,1,80,2D
13164,1466,2,120,2D
13165,1466,3,100,2D
13166,1466,4,80,2D
13167,1466,5,120,2D
13168,1466,6,140,2D
13169,1466,7,160,2D
13170,1466,8,140,2D
13171,1467,1,140,XD
13172,1467,2,120,2D
13173,1467,3,180,IMAX
13174,1467,4,180,2D
13175,1467,5,120,2D
13176,1467,6,160,2D
13177,1467,7,180,3D
13178,1467,8,80,2D
13179,1467,9,180,3D
13180,1467,10,160,2D
13181,1468,1,180,XD
13182,1468,2,160,2D
13183,1468,3,80,3D
13184,1468,4,180,2D
13185,1468,5,180,2D
13186,1468,6,180,2D
13187,1469,1,120,2D
13188,1469,2,80,2D
13189,1469,3,180,IMAX
13190,1469,4,120,2D
13191,1469,5,180,IMAX
13192,1469,6,180,2D
13193,1469,7,180,2D
13194,1469,8,120,2D
13195,1469,9,160,IMAX
13196,1469,10,100,3D
13197,1470,1,120,3D
13198,1470,2,120,2D
13199,1470,3,140,3D
13200,1470,4,140,2D
13201,1470,5,120,2D
13202,1470,6,80,2D
13203,1470,7,80,3D
13204,1470,8,180,3D
13205,1470,9,180,XD
13206,1470,10,80,3D
13207,1470,11,140,XD
13208,1470,12,80,2D
13209,1471,1,160,2D
13210,1471,2,100,2D
13211,1471,3,100,XD
13212,1471,4,80,2D
13213,1471,5,100,2D
13214,1471,6,120,XD
13215,1471,7,120,2D
13216,1471,8,100,3D
13217,1471,9,160,2D
13218,1471,10,140,2D
13219,1471,11,80,IMAX
13220,1471,12,80,3D
13221,1472,1,180,3D
13222,1472,2,80,2D
13223,1472,3,80,IMAX
13224,1472,4,160,XD
13225,1472,5,120,2D
13226,1472,6,120,2D
13227,1472,7,100,IMAX
13228,1473,1,180,2D
13229,1473,2,180,2D
13230,1473,3,80,2D
13231,1473,4,140,3D
13232,1473,5,180,XD
13233,1473,6,160,2D
13234,1473,7,120,IMAX
13235,1473,8,160,2D
13236,1473,9,80,2D
13237,1474,1,80,2D
13238,1474,2,140,3D
13239,1474,3,80,2D
13240,1474,4,80,3D
13241,1474,5,140,2D
13242,1474,6,120,XD
13243,1474,7,160,IMAX
13244,1475,1,80,IMAX
13245,1475,2,80,2D
13246,1475,3,180,XD
13247,1475,4,140,XD
13248,1475,5,160,2D
13249,1475,6,160,2D
13250,1476,1,80,2D
13251,1476,2,100,2D
13252,1476,3,120,IMAX
13253,1476,4,160,2D
13254,1476,5,180,2D
13255,1476,6,140,IMAX
13256,1476,7,180,2D
13257,1477,1,140,2D
13258,1477,2,100,2D
13259,1477,3,100,IMAX
13260,1477,4,80,2D
13261,1477,5,120,IMAX
13262,1477,6,140,2D
13263,1477,7,120,2D
13264,1477,8,120,2D
13265,1477,9,160,2D
13266,1478,1,180,2D
13267,1478,2,180,2D
13268,1478,3,120,2D
13269,1478,4,140,XD
13270,1478,5,160,IMAX
13271,1478,6,100,2D
13272,1479,1,180,2D
13273,1479,2,120,XD
13274,1479,3,160,2D
13275,1479,4,180,2D
13276,1479,5,160,2D
13277,1479,6,180,3D
13278,1480,1,160,IMAX
13279,1480,2,140,2D
13280,1480,3,140,2D
13281,1480,4,80,2D
13282,1480,5,140,XD
13283,1480,6,100,IMAX
13284,1480,7,180,2D
13285,1481,1,180,IMAX
13286,1481,2,120,2D
13287,1481,3,100,2D
13288,1481,4,180,2D
13289,1481,5,180,2D
13290,1481,6,100,2D
13291,1481,7,180,2D
13292,1481,8,140,2D
13293,1481,9,80,2D
13294,1482,1,160,XD
13295,1482,2,140,2D
13296,1482,3,120,2D
13297,1482,4,80,XD
13298,1482,5,160,2D
13299,1482,6,160,2D
13300,1482,7,80,2D
13301,1482,8,140,2D
13302,1482,9,180,2D
13303,1482,10,160,IMAX
13304,1483,1,80,3D
13305,1483,2,160,2D
13306,1483,3,180,2D
13307,1483,4,80,2D
13308,1483,5,140,2D
13309,1483,6,100,3D
13310,1483,7,160,2D
13311,1483,8,140,2D
13312,1483,9,100,2D
13313,1483,10,180,XD
13314,1483,11,100,2D
13315,1483,12,180,2D
13316,1484,1,180,IMAX
13317,1484,2,100,2D
13318,1484,3,140,2D
13319,1484,4,100,2D
13320,1484,5,140,2D
13321,1484,6,180,2D
13322,1484,7,120,XD
13323,1484,8,100,3D
13324,1485,1,160,3D
13325,1485,2,160,2D
13326,1485,3,100,2D
13327,1485,4,180,2D
13328,1485,5,180,2D
13329,1485,6,80,2D
13330,1485,7,140,2D
13331,1485,8,140,3D
13332,1486,1,120,2D
13333,1486,2,120,XD
13334,1486,3,140,2D
13335,1486,4,120,2D
13336,1486,5,80,XD
13337,1486,6,80,IMAX
13338,1486,7,80,2D
13339,1486,8,180,IMAX
13340,1486,9,100,2D
13341,1486,10,160,2D
13342,1487,1,100,2D
13343,1487,2,180,2D
13344,1487,3,180,3D
13345,1487,4,140,XD
13346,1487,5,140,2D
13347,1487,6,100,2D
13348,1487,7,120,2D
13349,1487,8,120,IMAX
13350,1488,1,80,3D
13351,1488,2,80,2D
13352,1488,3,180,2D
13353,1488,4,120,IMAX
13354,1488,5,80,2D
13355,1488,6,120,2D
13356,1488,7,140,2D
13357,1489,1,140,IMAX
13358,1489,2,140,IMAX
13359,1489,3,180,XD
13360,1489,4,80,XD
13361,1489,5,140,2D
13362,1489,6,140,2D
13363,1490,1,160,3D
13364,1490,2,140,2D
13365,1490,3,180,2D
13366,1490,4,80,IMAX
13367,1490,5,100,2D
13368,1490,6,140,2D
13369,1490,7,140,2D
13370,1490,8,100,2D
13371,1491,1,160,2D
13372,1491,2,160,2D
13373,1491,3,140,XD
13374,1491,4,80,2D
13375,1491,5,80,XD
13376,1491,6,100,2D
13377,1491,7,100,2D
13378,1491,8,80,XD
13379,1491,9,180,XD
13380,1491,10,100,2D
13381,1491,11,160,2D
13382,1491,12,180,2D
13383,1492,1,120,2D
13384,1492,2,100,2D
13385,1492,3,180,XD
13386,1492,4,180,2D
13387,1492,5,160,2D
13388,1492,6,180,2D
13389,1492,7,180,2D
13390,1492,8,120,2D
13391,1493,1,140,IMAX
13392,1493,2,180,2D
13393,1493,3,180,XD
13394,1493,4,100,3D
13395,1493,5,80,2D
13396,1493,6,180,2D
13397,1493,7,180,2D
13398,1493,8,140,2D
13399,1493,9,120,XD
13400,1493,10,180,2D
13401,1494,1,160,2D
13402,1494,2,100,2D
13403,1494,3,80,IMAX
13404,1494,4,160,2D
13405,1494,5,100,IMAX
13406,1494,6,180,2D
13407,1494,7,180,2D
13408,1494,8,160,2D
13409,1494,9,100,3D
13410,1494,10,160,XD
13411,1494,11,180,2D
13412,1494,12,120,XD
13413,1495,1,140,XD
13414,1495,2,160,2D
13415,1495,3,160,2D
13416,1495,4,120,2D
13417,1495,5,80,2D
13418,1495,6,120,2D
13419,1496,1,80,2D
13420,1496,2,80,IMAX
13421,1496,3,180,2D
13422,1496,4,120,2D
13423,1496,5,120,XD
13424,1496,6,120,2D
13425,1496,7,180,2D
13426,1496,8,100,IMAX
13427,1496,9,100,3D
13428,1496,10,100,3D
13429,1496,11,80,2D
13430,1497,1,120,3D
13431,1497,2,100,2D
13432,1497,3,80,IMAX
13433,1497,4,160,XD
13434,1497,5,160,XD
13435,1497,6,180,3D
13436,1497,7,80,2D
13437,1497,8,140,2D
13438,1497,9,180,2D
13439,1497,10,100,2D
13440,1497,11,160,2D
13441,1497,12,100,XD
13442,1498,1,140,3D
13443,1498,2,80,3D
13444,1498,3,100,2D
13445,1498,4,80,2D
13446,1498,5,140,XD
13447,1498,6,80,IMAX
13448,1498,7,140,2D
13449,1499,1,160,2D
13450,1499,2,160,2D
13451,1499,3,80,IMAX
13452,1499,4,140,XD
13453,1499,5,140,3D
13454,1499,6,180,XD
13455,1500,1,120,2D
13456,1500,2,160,IMAX
13457,1500,3,160,2D
13458,1500,4,80,2D
13459,1500,5,80,3D
13460,1500,6,80,2D
13461,1501,1,80,2D
13462,1501,2,100,2D
13463,1501,3,100,XD
13464,1501,4,140,2D
13465,1501,5,120,XD
13466,1501,6,120,2D
13467,1501,7,120,XD
13468,1501,8,180,XD
13469,1501,9,100,2D
13470,1502,1,140,2D
13471,1502,2,160,3D
13472,1502,3,160,2D
13473,1502,4,80,XD
13474,1502,5,180,2D
13475,1502,6,100,2D
13476,1503,1,160,XD
13477,1503,2,180,2D
13478,1503,3,120,2D
13479,1503,4,100,XD
13480,1503,5,140,3D
13481,1503,6,180,2D
13482,1503,7,180,2D
13483,1503,8,180,3D
13484,1503,9,100,3D
13485,1503,10,80,2D
13486,1504,1,180,2D
13487,1504,2,100,IMAX
13488,1504,3,180,2D
13489,1504,4,80,XD
13490,1504,5,100,2D
13491,1504,6,180,2D
13492,1505,1,160,2D
13493,1505,2,80,2D
13494,1505,3,180,IMAX
13495,1505,4,80,XD
13496,1505,5,180,2D
13497,1505,6,120,XD
13498,1505,7,180,3D
13499,1505,8,180,2D
13500,1505,9,80,3D
13501,1505,10,140,2D
13502,1506,1,140,2D
13503,1506,2,140,XD
13504,1506,3,180,2D
13505,1506,4,100,2D
13506,1506,5,160,2D
13507,1506,6,80,2D
13508,1506,7,140,2D
13509,1506,8,180,2D
13510,1507,1,100,3D
13511,1507,2,160,2D
13512,1507,3,160,2D
13513,1507,4,120,XD
13514,1507,5,140,2D
13515,1507,6,120,3D
13516,1508,1,140,2D
13517,1508,2,180,2D
13518,1508,3,120,2D
13519,1508,4,140,IMAX
13520,1508,5,80,XD
13521,1508,6,100,2D
13522,1509,1,100,3D
13523,1509,2,80,3D
13524,1509,3,140,XD
13525,1509,4,120,2D
13526,1509,5,120,IMAX
13527,1509,6,120,2D
13528,1510,1,120,2D
13529,1510,2,180,2D
13530,1510,3,80,2D
13531,1510,4,180,2D
13532,1510,5,160,IMAX
13533,1510,6,180,IMAX
13534,1510,7,160,IMAX
13535,1511,1,160,2D
13536,1511,2,100,2D
13537,1511,3,120,2D
13538,1511,4,120,2D
13539,1511,5,180,3D
13540,1511,6,180,2D
13541,1512,1,120,2D
13542,1512,2,180,2D
13543,1512,3,180,2D
13544,1512,4,120,2D
13545,1512,5,120,2D
13546,1512,6,140,IMAX
13547,1512,7,140,2D
13548,1512,8,140,2D
13549,1512,9,100,3D
13550,1512,10,180,2D
13551,1512,11,100,2D
13552,1512,12,180,IMAX
13553,1513,1,160,IMAX
13554,1513,2,120,IMAX
13555,1513,3,180,3D
13556,1513,4,180,2D
13557,1513,5,80,2D
13558,1513,6,160,2D
13559,1513,7,140,IMAX
13560,1513,8,180,XD
13561,1513,9,100,2D
13562,1513,10,80,2D
13563,1514,1,160,2D
13564,1514,2,120,2D
13565,1514,3,100,2D
13566,1514,4,80,3D
13567,1514,5,120,3D
13568,1514,6,80,2D
13569,1514,7,140,XD
13570,1514,8,80,XD
13571,1515,1,120,2D
13572,1515,2,100,XD
13573,1515,3,180,3D
13574,1515,4,160,2D
13575,1515,5,140,2D
13576,1515,6,140,2D
13577,1516,1,100,2D
13578,1516,2,140,3D
13579,1516,3,100,XD
13580,1516,4,160,XD
13581,1516,5,100,2D
13582,1516,6,100,2D
13583,1517,1,80,XD
13584,1517,2,140,2D
13585,1517,3,100,2D
13586,1517,4,140,2D
13587,1517,5,160,2D
13588,1517,6,120,2D
13589,1518,1,180,2D
13590,1518,2,80,3D
13591,1518,3,140,3D
13592,1518,4,100,2D
13593,1518,5,120,2D
13594,1518,6,80,IMAX
13595,1518,7,180,2D
13596,1518,8,100,2D
13597,1518,9,160,2D
13598,1518,10,160,2D
13599,1518,11,140,3D
13600,1519,1,160,2D
13601,1519,2,180,IMAX
13602,1519,3,80,2D
13603,1519,4,120,3D
13604,1519,5,120,2D
13605,1519,6,80,IMAX
13606,1519,7,100,2D
13607,1520,1,140,2D
13608,1520,2,100,2D
13609,1520,3,120,XD
13610,1520,4,120,XD
13611,1520,5,140,2D
13612,1520,6,100,2D
13613,1520,7,80,2D
13614,1520,8,120,3D
13615,1520,9,140,2D
13616,1520,10,120,XD
13617,1520,11,100,XD
13618,1520,12,160,2D
13619,1521,1,180,IMAX
13620,1521,2,140,IMAX
13621,1521,3,80,2D
13622,1521,4,80,XD
13623,1521,5,120,IMAX
13624,1521,6,80,3D
13625,1521,7,80,2D
13626,1521,8,180,2D
13627,1522,1,120,2D
13628,1522,2,80,2D
13629,1522,3,140,3D
13630,1522,4,80,XD
13631,1522,5,80,3D
13632,1522,6,140,2D
13633,1522,7,160,IMAX
13634,1522,8,180,2D
13635,1522,9,180,2D
13636,1523,1,120,2D
13637,1523,2,160,2D
13638,1523,3,180,2D
13639,1523,4,80,3D
13640,1523,5,120,2D
13641,1523,6,80,2D
13642,1523,7,100,2D
13643,1524,1,140,2D
13644,1524,2,80,2D
13645,1524,3,140,XD
13646,1524,4,160,2D
13647,1524,5,120,IMAX
13648,1524,6,160,2D
13649,1525,1,120,IMAX
13650,1525,2,80,2D
13651,1525,3,100,IMAX
13652,1525,4,180,2D
13653,1525,5,180,2D
13654,1525,6,180,XD
13655,1525,7,140,2D
13656,1525,8,120,2D
13657,1526,1,180,IMAX
13658,1526,2,180,2D
13659,1526,3,160,XD
13660,1526,4,80,IMAX
13661,1526,5,120,2D
13662,1526,6,80,IMAX
13663,1526,7,80,2D
13664,1526,8,180,2D
13665,1527,1,160,2D
13666,1527,2,100,2D
13667,1527,3,100,XD
13668,1527,4,100,XD
13669,1527,5,120,IMAX
13670,1527,6,180,3D
13671,1527,7,100,2D
13672,1527,8,80,2D
13673,1527,9,120,2D
13674,1528,1,100,IMAX
13675,1528,2,140,2D
13676,1528,3,180,XD
13677,1528,4,140,2D
13678,1528,5,80,3D
13679,1528,6,180,XD
13680,1528,7,180,3D
13681,1528,8,160,2D
13682,1528,9,160,2D
13683,1528,10,80,2D
13684,1529,1,100,IMAX
13685,1529,2,140,2D
13686,1529,3,100,3D
13687,1529,4,180,2D
13688,1529,5,80,2D
13689,1529,6,140,2D
13690,1529,7,180,XD
13691,1529,8,80,2D
13692,1530,1,80,2D
13693,1530,2,140,2D
13694,1530,3,80,IMAX
13695,1530,4,100,2D
13696,1530,5,140,2D
13697,1530,6,180,XD
13698,1530,7,140,2D
13699,1530,8,160,XD
13700,1530,9,120,2D
13701,1530,10,80,2D
13702,1530,11,100,XD
13703,1530,12,140,XD
13704,1531,1,80,2D
13705,1531,2,140,IMAX
13706,1531,3,80,2D
13707,1531,4,160,XD
13708,1531,5,80,2D
13709,1531,6,120,2D
13710,1532,1,160,2D
13711,1532,2,100,XD
13712,1532,3,100,2D
13713,1532,4,180,IMAX
13714,1532,5,160,2D
13715,1532,6,80,IMAX
13716,1532,7,100,3D
13717,1532,8,100,IMAX
13718,1533,1,140,XD
13719,1533,2,120,IMAX
13720,1533,3,100,2D
13721,1533,4,100,2D
13722,1533,5,160,IMAX
13723,1533,6,80,2D
13724,1533,7,140,3D
13725,1533,8,100,2D
13726,1533,9,120,IMAX
13727,1533,10,100,2D
13728,1533,11,80,XD
13729,1534,1,100,IMAX
13730,1534,2,80,IMAX
13731,1534,3,100,2D
13732,1534,4,180,2D
13733,1534,5,180,2D
13734,1534,6,160,IMAX
13735,1534,7,160,2D
13736,1534,8,100,2D
13737,1535,1,160,XD
13738,1535,2,80,3D
13739,1535,3,180,2D
13740,1535,4,100,2D
13741,1535,5,180,2D
13742,1535,6,140,2D
13743,1536,1,120,2D
13744,1536,2,140,2D
13745,1536,3,120,XD
13746,1536,4,120,2D
13747,1536,5,160,2D
13748,1536,6,120,IMAX
13749,1536,7,120,2D
13750,1536,8,140,2D
13751,1536,9,140,IMAX
13752,1536,10,80,IMAX
13753,1537,1,140,2D
13754,1537,2,140,2D
13755,1537,3,140,2D
13756,1537,4,80,2D
13757,1537,5,160,2D
13758,1537,6,100,2D
13759,1537,7,120,2D
13760,1537,8,100,IMAX
13761,1537,9,80,2D
13762,1537,10,180,2D
13763,1537,11,180,IMAX
13764,1537,12,100,3D
13765,1538,1,160,IMAX
13766,1538,2,160,2D
13767,1538,3,80,IMAX
13768,1538,4,80,2D
13769,1538,5,160,2D
13770,1538,6,80,2D
13771,1538,7,180,2D
13772,1538,8,100,2D
13773,1538,9,120,2D
13774,1538,10,140,2D
13775,1538,11,80,IMAX
13776,1539,1,160,XD
13777,1539,2,80,2D
13778,1539,3,180,2D
13779,1539,4,100,2D
13780,1539,5,140,2D
13781,1539,6,120,3D
13782,1539,7,80,2D
13783,1539,8,140,2D
13784,1539,9,140,2D
13785,1539,10,100,3D
13786,1539,11,100,2D
13787,1539,12,100,2D
13788,1540,1,80,IMAX
13789,1540,2,80,3D
13790,1540,3,80,IMAX
13791,1540,4,120,2D
13792,1540,5,100,XD
13793,1540,6,80,2D
13794,1540,7,180,IMAX
13795,1541,1,140,3D
13796,1541,2,140,2D
13797,1541,3,120,2D
13798,1541,4,140,2D
13799,1541,5,80,2D
13800,1541,6,180,XD
13801,1541,7,80,XD
13802,1541,8,80,2D
13803,1541,9,140,2D
13804,1541,10,100,2D
13805,1542,1,140,2D
13806,1542,2,100,2D
13807,1542,3,100,2D
13808,1542,4,120,3D
13809,1542,5,100,2D
13810,1542,6,80,2D
13811,1542,7,160,3D
13812,1542,8,120,2D
13813,1542,9,180,2D
13814,1542,10,120,3D
13815,1543,1,160,XD
13816,1543,2,140,IMAX
13817,1543,3,80,XD
13818,1543,4,120,IMAX
13819,1543,5,100,IMAX
13820,1543,6,80,IMAX
13821,1543,7,100,XD
13822,1543,8,160,2D
13823,1543,9,100,2D
13824,1543,10,100,2D
13825,1543,11,80,2D
13826,1543,12,180,XD
13827,1544,1,140,2D
13828,1544,2,160,2D
13829,1544,3,160,IMAX
13830,1544,4,160,IMAX
13831,1544,5,80,IMAX
13832,1544,6,120,2D
13833,1544,7,100,IMAX
13834,1544,8,140,2D
13835,1544,9,180,IMAX
13836,1544,10,140,2D
13837,1544,11,160,2D
13838,1544,12,100,2D
13839,1545,1,100,3D
13840,1545,2,80,2D
13841,1545,3,180,2D
13842,1545,4,120,2D
13843,1545,5,120,2D
13844,1545,6,180,2D
13845,1545,7,120,2D
13846,1545,8,120,2D
13847,1545,9,80,IMAX
13848,1546,1,140,2D
13849,1546,2,180,2D
13850,1546,3,80,IMAX
13851,1546,4,100,3D
13852,1546,5,120,3D
13853,1546,6,100,2D
13854,1546,7,80,2D
13855,1546,8,180,2D
13856,1546,9,80,3D
13857,1546,10,100,3D
13858,1546,11,160,2D
13859,1546,12,100,2D
13860,1547,1,180,2D
13861,1547,2,140,2D
13862,1547,3,120,2D
13863,1547,4,100,2D
13864,1547,5,100,2D
13865,1547,6,120,2D
13866,1547,7,180,XD
13867,1547,8,180,2D
13868,1547,9,120,2D
13869,1547,10,180,2D
13870,1548,1,100,3D
13871,1548,2,100,XD
13872,1548,3,140,2D
13873,1548,4,140,2D
13874,1548,5,140,XD
13875,1548,6,180,2D
13876,1548,7,80,2D
13877,1549,1,180,2D
13878,1549,2,120,2D
13879,1549,3,120,2D
13880,1549,4,120,IMAX
13881,1549,5,120,2D
13882,1549,6,180,2D
13883,1550,1,140,2D
13884,1550,2,180,IMAX
13885,1550,3,160,2D
13886,1550,4,100,2D
13887,1550,5,120,2D
13888,1550,6,140,2D
13889,1550,7,140,2D
13890,1550,8,140,IMAX
13891,1550,9,160,2D
13892,1551,1,100,2D
13893,1551,2,180,XD
13894,1551,3,140,2D
13895,1551,4,80,XD
13896,1551,5,140,2D
13897,1551,6,100,IMAX
13898,1551,7,100,2D
13899,1551,8,140,2D
13900,1551,9,100,2D
13901,1551,10,100,2D
13902,1552,1,100,XD
13903,1552,2,80,2D
13904,1552,3,100,3D
13905,1552,4,180,2D
13906,1552,5,120,2D
13907,1552,6,80,2D
13908,1552,7,80,IMAX
13909,1552,8,140,XD
13910,1553,1,80,XD
13911,1553,2,80,IMAX
13912,1553,3,140,XD
13913,1553,4,160,2D
13914,1553,5,120,3D
13915,1553,6,80,2D
13916,1553,7,180,2D
13917,1553,8,160,2D
13918,1553,9,100,IMAX
13919,1554,1,80,2D
13920,1554,2,160,2D
13921,1554,3,120,IMAX
13922,1554,4,120,2D
13923,1554,5,140,2D
13924,1554,6,80,2D
13925,1554,7,80,2D
13926,1554,8,180,2D
13927,1554,9,140,2D
13928,1554,10,160,2D
13929,1554,11,80,2D
13930,1555,1,100,2D
13931,1555,2,120,2D
13932,1555,3,100,IMAX
13933,1555,4,80,2D
13934,1555,5,120,3D
13935,1555,6,160,2D
13936,1555,7,160,2D
13937,1555,8,160,XD
13938,1555,9,160,XD
13939,1555,10,180,XD
13940,1556,1,160,2D
13941,1556,2,180,2D
13942,1556,3,160,XD
13943,1556,4,140,2D
13944,1556,5,80,2D
13945,1556,6,120,3D
13946,1556,7,140,3D
13947,1556,8,120,2D
13948,1556,9,100,2D
13949,1556,10,160,2D
13950,1556,11,80,2D
13951,1556,12,140,2D
13952,1557,1,160,3D
13953,1557,2,80,IMAX
13954,1557,3,140,2D
13955,1557,4,120,2D
13956,1557,5,180,3D
13957,1557,6,140,2D
13958,1557,7,160,3D
13959,1557,8,180,2D
13960,1557,9,120,2D
13961,1557,10,180,2D
13962,1557,11,120,IMAX
13963,1558,1,160,3D
13964,1558,2,180,XD
13965,1558,3,120,2D
13966,1558,4,140,2D
13967,1558,5,160,2D
13968,1558,6,180,2D
13969,1558,7,80,2D
13970,1558,8,80,2D
13971,1558,9,120,2D
13972,1558,10,180,2D
13973,1559,1,160,2D
13974,1559,2,80,2D
13975,1559,3,120,3D
13976,1559,4,100,IMAX
13977,1559,5,140,IMAX
13978,1559,6,80,XD
13979,1559,7,120,2D
13980,1559,8,160,2D
13981,1559,9,120,2D
13982,1559,10,80,3D
13983,1560,1,140,3D
13984,1560,2,100,2D
13985,1560,3,100,2D
13986,1560,4,80,IMAX
13987,1560,5,180,3D
13988,1560,6,80,2D
13989,1560,7,80,2D
13990,1560,8,100,2D
13991,1560,9,80,2D
13992,1561,1,80,2D
13993,1561,2,80,2D
13994,1561,3,80,2D
13995,1561,4,140,2D
13996,1561,5,140,3D
13997,1561,6,160,2D
13998,1561,7,120,2D
13999,1561,8,180,2D
14000,1561,9,140,2D
14001,1561,10,80,2D
14002,1561,11,160,2D
14003,1561,12,80,IMAX
14004,1562,1,120,2D
14005,1562,2,160,XD
14006,1562,3,100,3D
14007,1562,4,160,2D
14008,1562,5,180,2D
14009,1562,6,120,2D
14010,1562,7,180,2D
14011,1562,8,140,2D
14012,1562,9,80,IMAX
14013,1562,10,180,XD
14014,1562,11,80,2D
14015,1562,12,160,2D
14016,1563,1,100,XD
14017,1563,2,80,2D
14018,1563,3,140,2D
14019,1563,4,120,3D
14020,1563,5,100,2D
14021,1563,6,180,3D
14022,1563,7,160,2D
14023,1563,8,100,2D
14024,1564,1,180,2D
14025,1564,2,160,3D
14026,1564,3,180,3D
14027,1564,4,180,2D
14028,1564,5,100,2D
14029,1564,6,100,3D
14030,1564,7,160,3D
14031,1564,8,100,3D
14032,1564,9,100,IMAX
14033,1564,10,160,XD
14034,1565,1,160,IMAX
14035,1565,2,180,2D
14036,1565,3,100,2D
14037,1565,4,100,3D
14038,1565,5,140,2D
14039,1565,6,80,2D
14040,1565,7,100,IMAX
14041,1565,8,120,2D
14042,1566,1,140,3D
14043,1566,2,100,3D
14044,1566,3,100,3D
14045,1566,4,160,2D
14046,1566,5,140,2D
14047,1566,6,180,2D
14048,1566,7,160,2D
14049,1566,8,140,2D
14050,1566,9,140,3D
14051,1566,10,80,2D
14052,1566,11,160,3D
14053,1566,12,180,IMAX
14054,1567,1,80,3D
14055,1567,2,120,2D
14056,1567,3,100,XD
14057,1567,4,120,2D
14058,1567,5,140,2D
14059,1567,6,160,2D
14060,1568,1,160,3D
14061,1568,2,140,3D
14062,1568,3,100,3D
14063,1568,4,80,IMAX
14064,1568,5,160,2D
14065,1568,6,180,IMAX
14066,1569,1,120,XD
14067,1569,2,180,2D
14068,1569,3,140,XD
14069,1569,4,100,3D
14070,1569,5,140,2D
14071,1569,6,100,2D
14072,1569,7,80,3D
14073,1569,8,160,2D
14074,1569,9,180,2D
14075,1569,10,140,2D
14076,1569,11,180,2D
14077,1569,12,100,XD
14078,1570,1,120,2D
14079,1570,2,160,IMAX
14080,1570,3,100,2D
14081,1570,4,140,2D
14082,1570,5,140,2D
14083,1570,6,180,2D
14084,1570,7,120,2D
14085,1570,8,100,2D
14086,1570,9,180,2D
14087,1570,10,80,2D
14088,1571,1,120,2D
14089,1571,2,180,2D
14090,1571,3,160,2D
14091,1571,4,100,XD
14092,1571,5,100,XD
14093,1571,6,140,2D
14094,1571,7,140,2D
14095,1571,8,160,2D
14096,1572,1,120,2D
14097,1572,2,160,2D
14098,1572,3,120,XD
14099,1572,4,140,2D
14100,1572,5,120,2D
14101,1572,6,140,XD
14102,1572,7,140,2D
14103,1573,1,160,2D
14104,1573,2,120,XD
14105,1573,3,80,IMAX
14106,1573,4,80,XD
14107,1573,5,80,2D
14108,1573,6,120,2D
14109,1573,7,180,IMAX
14110,1573,8,100,2D
14111,1573,9,100,XD
14112,1574,1,160,IMAX
14113,1574,2,160,3D
14114,1574,3,120,3D
14115,1574,4,100,2D
14116,1574,5,160,2D
14117,1574,6,140,2D
14118,1574,7,140,2D
14119,1574,8,160,2D
14120,1574,9,80,IMAX
14121,1574,10,120,2D
14122,1574,11,140,2D
14123,1575,1,160,2D
14124,1575,2,160,2D
14125,1575,3,140,2D
14126,1575,4,100,2D
14127,1575,5,80,XD
14128,1575,6,120,2D
14129,1575,7,80,XD
14130,1575,8,120,2D
14131,1575,9,140,2D
14132,1576,1,140,IMAX
14133,1576,2,120,2D
14134,1576,3,100,2D
14135,1576,4,120,2D
14136,1576,5,100,2D
14137,1576,6,80,XD
14138,1576,7,180,2D
14139,1576,8,120,2D
14140,1576,9,140,3D
14141,1576,10,140,2D
14142,1577,1,100,XD
14143,1577,2,160,2D
14144,1577,3,140,2D
14145,1577,4,140,IMAX
14146,1577,5,140,2D
14147,1577,6,160,2D
14148,1578,1,140,XD
14149,1578,2,160,2D
14150,1578,3,160,3D
14151,1578,4,180,2D
14152,1578,5,180,3D
14153,1578,6,120,XD
14154,1578,7,180,XD
14155,1578,8,180,3D
14156,1578,9,160,2D
14157,1578,10,160,IMAX
14158,1578,11,100,2D
14159,1579,1,180,2D
14160,1579,2,100,3D
14161,1579,3,160,2D
14162,1579,4,120,2D
14163,1579,5,120,IMAX
14164,1579,6,140,XD
14165,1580,1,80,2D
14166,1580,2,80,2D
14167,1580,3,120,2D
14168,1580,4,160,IMAX
14169,1580,5,80,2D
14170,1580,6,140,2D
14171,1580,7,120,3D
14172,1580,8,180,2D
14173,1580,9,160,2D
14174,1581,1,80,2D
14175,1581,2,120,XD
14176,1581,3,160,2D
14177,1581,4,180,2D
14178,1581,5,180,2D
14179,1581,6,160,3D
14180,1581,7,180,2D
14181,1581,8,80,XD
14182,1582,1,180,2D
14183,1582,2,180,2D
14184,1582,3,140,XD
14185,1582,4,180,IMAX
14186,1582,5,160,2D
14187,1582,6,180,2D
14188,1582,7,180,2D
14189,1582,8,140,2D
14190,1583,1,80,2D
14191,1583,2,180,IMAX
